date,tid,raw_text,theme,issue,mention,sentiment,rating_score,product,data_origin,contact_name
2024-05-27 13:05:19,FB-972,"캠핑다니면서,너무나탐나던제품이였는데,12개월무이자혜택이떠서망설임없이구입했습니다.역시나 엘지제품은최고에요.얼른캠핑에가지고가고싶네요.",캠핑에 대한 기대감,캠핑 준비와 관련된 흥분,"캠핑다니면서,너무나탐나던제품이였는데 / 얼른캠핑에가지고가고싶네요..",VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:19,FB-966,예전부터 관심가던 제품인데 드뎌 구매했네요.약간 신세계를 경험하는듯한 느낌이에요~~요새 차박다닐때 작은 폰 화면으로 놀다보니 답답했는데같이 놀러갔던 친구의 룸엔티비 보고 좀 더 통 크게 질렀습니다.결정적인 건 전현무씨가 모 방송에서 불멍영상보는장면이였죠..무선사용 시간이 3시간정도로 짧다는거랑 무게가 좀 나간다는 부분이 조금 아쉽긴 한데 이부분은 점차 보완이 되겠져?다음번 차박이 넘 기대됩니다.집에 LG제품이 하나씩 늘어가는게 흐믓해지네요~~잘 사용하겠습니다.,캠핑에 대한 기대감,캠핑에 대한 기대와 설렘,다음번 차박이 넘 기대됩니다,VERY_POSITIVE,5,스탠바이미고,LG전자,b*b*****
2024-05-27 13:05:07,FB-719,잘받았고 잘사용하겠습니다 캠핑장가서 사용할려고 샀어요,캠핑에 대한 기대감,캠핑장에서의 사용 기대,캠핑장가서 사용할려고 샀어요,NEUTRAL,5,스탠바이미고,LG전자,5*8*****
2024-05-27 13:05:19,FB-995,빠른 배송 만족스런 상품 감사합니다캠핑할때 매우 좋겠어요,캠핑에 대한 기대감,캠핑 준비와 관련된 흥분,캠핑할때 매우 좋겠어요,VERY_POSITIVE,5,스탠바이미고,옥션,j*n*****
2024-05-27 13:05:19,FB-982,캠핑갈때 사려고 정말 좋아요구입 무게감 조금아쉬네요,캠핑에 대한 기대감,캠핑 준비와 관련된 흥분,캠핑갈때 사려고 정말 좋아요,VERY_POSITIVE,4,스탠바이미고,LG전자,3*f*****
2024-05-27 13:05:13,FB-869,스텐바이미도 사용중인데~ 고는 휴대가 가능하니 바로 주문~ 빠른배송으로 캠핑장고고~~ 갬성모드 너무 좋고~~ 정말 맘에 듭니다.^^ 스피커 빵빵~ 최고입니다.,캠핑에 대한 기대감,"캠핑과 가족, 친구와의 시간",캠핑장고고 갬성모드 너무 좋고 정말 맘에 듭니다.,VERY_POSITIVE,5,스탠바이미고,LG전자,9*e*****
2024-05-27 13:05:19,FB-999,일단 디자인이 너무 이쁘고 기능도 많아 왜 이제 샀나 싶은 제품 이에요~ 야외도 한번 가지고 나가 보고 싶어요. 대대만족 중입니다^^,캠핑에 대한 기대감,캠핑용 제품의 편리성 강조,야외도 한번 가지고 나가 보고 싶어요,VERY_POSITIVE,5,스탠바이미고,오늘의집,1*6*****
2024-05-27 13:05:19,FB-908,스탠바이미를 보유하고 있어서 집에서의 활용은 없을듯 합니다. 역시 스탠바이미고는 캠핑시 너무 좋구요. 외부에서 간단한 브리핑용으로 사용했는데 너무 좋았습니다.,캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,역시 스탠바이미고는 캠핑시 너무 좋구요,VERY_POSITIVE,5,스탠바이미고,LG전자,5*0*****
2024-05-27 13:05:13,FB-885,배송을 원하는 날에 친절하게 잘 보내주셨네요. 캠핑시 사용하려고 샀는데 아이들이 너무 좋아합니다. 진작에 살껄 왜 이제샀나 싶네요. 너무 좋아요.,캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,캠핑시 사용하려고 샀는데 아이들이 너무 좋아합니다.,VERY_POSITIVE,5,스탠바이미고,신세계몰,mi******
2024-05-27 13:05:19,FB-909,받아 보니까 너무 좋네요캠핑가서 빨리 사용해 보고 싶네요기대됩니다.,캠핑에 대한 기대감,캠핑에 대한 기대와 설렘,캠핑가서 빨리 사용해 보고 싶네요기대됩니다..,VERY_POSITIVE,5,스탠바이미고,LG전자,2*a*****
2024-05-27 13:05:07,FB-715,캠핑가서 사용할려고 구매 했습니다. 화질도 좋고 휴대도 편하고 여러모로 잘사용하고 왔습니다.만족합니다,캠핑에 대한 기대감,캠핑장에서의 사용 기대,캠핑가서 사용할려고 구매 했습니다.,NEUTRAL,5,스탠바이미고,LG전자,3*8*****
2024-05-27 13:05:19,FB-987,구매 후 이틀만에 빠르게 배송되었어요^^스탠바이미 처럼 묵직하지만 들 수 있을 정도의 무게였고기대한만큼 최고에요~ 캠핑갈 날 기다리고있어요♡,캠핑에 대한 기대감,캠핑 준비와 관련된 흥분,캠핑갈 날 기다리고있어요,VERY_POSITIVE,5,스탠바이미고,LG전자,e*a*****
2024-05-27 13:05:13,FB-868,제품 잘받았습니다캠핑이 더 즐거워질듯합니다,캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,캠핑이 더 즐거워질듯합니다,VERY_POSITIVE,5,스탠바이미고,오늘의집,1*0*****
2024-05-27 13:05:19,FB-970,우와 역시 갓 LG입니다!^^어떻게 이런 제품을 만들었는지 감탄했습니다.동생네 이사 선물로 묻지도 않고 스탠바이미와 스탠바이미 Go 두개를 놓고 고민했는데 캠핑족이기도 하지만 집에서도 활용도가 높을거 같아 초이스 했습니다!새집 인테리어에도 어울려서 올케가 좋아하고 10살 7살 조카들이 신기하다며 너무 좋아하네요^^핸드폰이나 작은 패드로 영어 숙제했었는데 스탠바이미 Go로 숙제 한다며 사진을 보내주었네요^^삼촌집에 가서 스탠바이미 Go 차지하고 영화 보던 초6딸이 너무 갖고 싶어해서 저희집에도 장만해야 겠습니다 ㅎ,캠핑에 대한 기대감,"캠핑과 가족, 친구와의 시간",캠핑족이기도 하지만 집에서도 활용도가 높을거 같아 초이스 했습니다,VERY_POSITIVE,5,스탠바이미고,LG전자,8*c*****
2024-05-27 13:05:13,FB-864,캠핑 때 쓰려고 구매하였는데 넘 좋고 가지고 가면 더 배로 즐거움이 느껴질거 같아요-,캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,캠핑 때 쓰려고 구매하였는데 넘 좋고 가지고 가면 더 배로 즐거움이 느껴질거 같아요.,VERY_POSITIVE,5,스탠바이미고,LG전자인증점 신영플러스,jjin****
2024-05-27 13:05:07,FB-701,기다리고기다리던 스탠바이미고 기존에lg룸엔티비를 너무잘사용해서 한치에 머뭇거림없이 행사기간에좋은가격으로 잘구매했습니다 이번주캠핑이너무기대가됩니다,캠핑에 대한 기대감,캠핑에 대한 기대와 설렘,이번주캠핑이너무기대가됩니다,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:19,FB-927,캠핑의 질이 수직 상승했습니다. 룸앤티비랑 고민하다가 이걸로 선택했는데 탁월한 선택입니다. 소리도 빵빵하고 화질도 좋습니다. 너무 무거운게 약간 불편하지만 캠핑장에서이런 티비를 볼 수 있다는게 너무 좋아요.,캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,캠핑의 질이 수직 상승했습니다. / 캠핑장에서이런 티비를 볼 수 있다는게 너무 좋아요.,VERY_POSITIVE,5,스탠바이미고,LG전자,5*e*****
2024-05-27 13:05:07,FB-726,확실히 좋네요 캠핑갈때 샀는데 기대됩니다.가전이 전부LG라 더 좋습니다,캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,캠핑갈때 샀는데 기대됩니다,VERY_POSITIVE,5,스탠바이미고,LG전자,6*a*****
2024-05-27 13:05:19,FB-939,"놀러가서 즐겁게 놀았어요. 불멍도 하고 소리가 리얼해서 좋았어요.따뜻하다 놀이도 하고, 포트리스 게임,부르마블,틀린그림찾기 등 아이가 좋아하는 게임이 많아서 시간가는 줄 모르게 사용했어요.많이 무거운 편이지만 스텐바이미고를 챙기기 편하게 가방이 구성되어있어 간편했고요. 불멍할때 타닥타닥 장작타는 소리가 정말 좋았고 실제로 장작타는 영상이 나오ㅏ서 실감났어요.시간이 지나면 장작이 점점 줄어드는 좀 더 사실적인 영상들이 업데이트된다면 좋겠어요",캠핑에 대한 기대감,,놀러가서 즐겁게 놀았어요. 불멍도 하고 소리가 리얼해서 좋았어요.,VERY_POSITIVE,5,스탠바이미고,LG전자,f*7*****
2024-05-27 13:05:13,FB-859,실물 보고 고민 크게 없이 바로 온라인에서 구입 했어요캠핑가서도 침실에서도 너무 잘쓰이고작은 태블릿 화면보다 보기 좋고만족합니다,캠핑에 대한 기대감,"캠핑과 가족, 친구와의 시간",캠핑가서도 침실에서도 너무 잘쓰이고,VERY_POSITIVE,5,스탠바이미고,신세계몰,mi******
2024-05-27 13:05:19,FB-954,캠핑때 쓰려고 구매했는데 좋네요,캠핑에 대한 기대감,캠핑용 제품의 다양한 사용 후기,캠핑때 쓰려고 구매했는데 좋네요.,VERY_POSITIVE,5,스탠바이미고,비니파파종합몰,flas****
2024-05-27 13:05:13,FB-844,집에서도 캠핑에서도 대만족!!무게만 빼고용;;;ㅋ,캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,집에서도 캠핑에서도 대만족,VERY_POSITIVE,5,스탠바이미고,LG전자인증점 신영플러스,devi****
2024-05-27 13:05:19,FB-907,캠핑가믄 할게없어서 영화라도볼겸 집에서도 드라마등 볼겸사봤어요~ 움..좀 많이무겁구요.. 집에선 티비가있는데 굳이..캠핑장은 좀 조용한데 티비보는게 눈치보이고.. 그래도 가지고다니면 쓰지않을까싶어요~ 화질이며 음량이며 집에있는티비보다 더 좋은것같아요~ 돈아깝지않게 마니 쓸거에요~,캠핑에 대한 기대감,캠핑 중 엔터테인먼트 기대,캠핑가믄 할게없어서 영화라도볼겸 집에서도 드라마등 볼겸사봤어요,NEUTRAL,5,스탠바이미고,G마켓,g*s*****
2024-05-27 13:05:13,FB-887,캠핑가서 사용해보니 너무좋네요ㅋ축구도 보고 야구도 보고 짱입니다^^조금 무거운감은 있지만 성능과 디자인이 커버치네요ㅋ최고입니다ㅋㅋ,캠핑에 대한 기대감,"캠핑과 가족, 친구와의 시간",캠핑가서 사용해보니 너무좋네요ㅋ축구도 보고 야구도 보고 짱입니다,VERY_POSITIVE,5,스탠바이미고,LG전자,c*6*****
2024-05-27 13:05:07,FB-722,크리스마스 선물로 구매했어요 다른 분들은 캠핑갈때 사던데 선물받는사람이 캠핑을 좋아하는건 아니라서 집에서만 쓰면 과연 쓸모가 있을까 걱정했는데 받고나니 너무좋아요!! 선물받은사람도 대만족!! 1인가구한테 딱맞는 선물같아요 특히 스피커 음질이 좋아서 영화볼때 완전 만족스러워요 리모콘기능은 별 생각없었는데 사용해보니 엄청 편하네요 !!!!,캠핑에 대한 기대감,캠핑용 제품의 다양한 사용 후기,다른 분들은 캠핑갈때 사던데 선물받는사람이 캠핑을 좋아하는건 아니라서 집에서만 쓰면 과연 쓸모가 있을까 걱정했는데 받고나니 너무좋아요!!,VERY_POSITIVE,5,스탠바이미고,LG전자,e*3*****
2024-05-27 13:05:13,FB-820,배송 빠르네요~이제 캠핑장 빨리 들고 나가야지,캠핑에 대한 기대감,캠핑장에서의 사용 기대,이제 캠핑장 빨리 들고 나가야지,NEUTRAL,5,스탠바이미고,제이리트컴퍼니,tong****
2024-05-27 13:05:07,FB-734,"캠핑 필수템이라길래 캠핑가서 써보려고 구매했습니다. 생각보다 무게가 있어서 조금 놀랐지만 무거운 텐트에 비하면 깃털이었습니다!내장된 게임으로 캠핑가서 놀기도 좋을거같고 겨울에 어울리는 장작불 화면도 아주 유용하게 쓸거같아요! 영상 재생은 말해뭐해!!벌써부터 다음 캠핑이 기대됩니다,,,",캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,캠핑 필수템이라길래 캠핑가서 써보려고 구매했습니다 / 벌써부터 다음 캠핑이 기대됩니다,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:07,FB-732,기다리던 제품이 왔네요 빨리 캠핑 가서 쓰고 싶네요.너무 설레네요,캠핑에 대한 기대감,캠핑 준비와 관련된 흥분,기다리던 제품이 왔네요 빨리 캠핑 가서 쓰고 싶네요.너무 설레네요.,VERY_POSITIVE,5,스탠바이미고,LG전자,f*3*****
2024-05-27 13:05:07,FB-735,전자기기를 워낙좋아해서고민했는데실물보고 반해서 바로 주문했어요캠핑가서 언넝써보고 싶네요사이트에서 바로 주문하면 자동으로 제품등록된다고 뜨던데 ㅠㅠ상품평남길려고 하니안떠서 한참 찾았네요 ㅠㅠLG Thin어플에서는 기기등록이 바로 됐는데이상하네용 ㅠㅠ무튼 잘 사용할게요감사합니다,캠핑에 대한 기대감,캠핑용 제품의 다양한 사용 후기,캠핑가서 언넝써보고 싶네요,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:07,FB-749,캠핑갈때 사용할려고 구매했는데 집에서도 티비 아래 두니 불멍 기분 나고 좋네요~이번달 캠핑이 너무 기대됩니다,캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,캠핑갈때 사용할려고 구매했는데 / 이번달 캠핑이 너무 기대됩니다.,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:07,FB-731,"화면이 선명하고 좋아요. Tv는 아니지만 여행하면서,캠핑장 가서도 유용하게 사용할 수 있을 듯이요.",캠핑에 대한 기대감,"캠핑과 가족, 친구와의 시간","여행하면서,캠핑장 가서도 유용하게 사용할 수 있을 듯이요..",VERY_POSITIVE,5,스탠바이미고,LG전자,1*3*****
2024-05-27 13:05:07,FB-750,상품 너무 좋고 추억 많이 만들거같아요,캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,상품 너무 좋고 추억 많이 만들거같아요,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:07,FB-740,구매한지는 어언 한달되어가네요.아이들이 좋아할것 같아서 구매했는데 집사람이 더욱 좋아하네요. ㅎㅎㅎ100만원이 넘는 금액이지만 집에서도 피크닉이나 캠핑을 가서도 너무 유용하게 쓸거같네요~,캠핑에 대한 기대감,"캠핑과 가족, 친구와의 시간",집에서도 피크닉이나 캠핑을 가서도 너무 유용하게 쓸거같네요.,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:07,FB-763,캠핑가서 사용하려고 고민끝에 주문했어요 저번주 캠핑갔다올때 배송이 와서 아직 가서 사용해보지는 못했는데요 먼저 집에서 사용하고 있습니다 화질도 좋고 사운드도 좋아서 캠핑가면 즐거움이 더 배가 되겠어요 이번주말에 너무 기대 됩니다,캠핑에 대한 기대감,캠핑용 제품의 다양한 사용 후기,캠핑가서 사용하려고 고민끝에 주문했어요 / 저번주 캠핑갔다올때 배송이 와서 아직 가서 사용해보지는 못했는데요 / 캠핑가면 즐거움이 더 배가 되겠어요 / 이번주말에 너무 기대 됩니다.,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:07,FB-774,배송도 택배가 아니라 직배송으로 만족스러웠습니다캠핑 가면 사용하려고 모셔놓고 있는데 너무 기대가 되네요!!,캠핑에 대한 기대감,캠핑용 제품의 다양한 사용 후기,캠핑 가면 사용하려고 모셔놓고 있는데 너무 기대가 되네요!!,VERY_POSITIVE,5,스탠바이미고,신세계몰,cy******
2024-05-27 13:05:07,FB-788,쓱라이브로 저렴하게 구입 완료!!캠핑에 무슨 티비야라고 생각했는데..스탠바이미고는 보고 사고 싶던 모델!!급 라이브혜택으로 잘 구매 했네요~빨리 캠핑가서 쓰고 싶네요,캠핑에 대한 기대감,캠핑 준비와 관련된 흥분,빨리 캠핑가서 쓰고 싶네요,VERY_POSITIVE,5,스탠바이미고,신세계몰,a8******
2024-05-27 13:05:07,FB-766,제가 독감에 걸려서 직접 받지 못하고 문앞에 놔주시고 얼른 가지고 들어왔어요 요번 캠핑갈 때 가져갈 생각에 두금두근하네요~그리고 소리가 아주 미쳤어요 너무 좋아요,캠핑에 대한 기대감,캠핑 준비와 관련된 흥분,요번 캠핑갈 때 가져갈 생각에 두금두근하네요,VERY_POSITIVE,5,스탠바이미고,신세계몰,ma******
2024-05-27 13:05:07,FB-773,캠핑용으로 정말 좋을거 같네요 타임딜에 저렴하게 구매해서 기분이 좋습니다디자인도 세련되어 좋구요 화질도 생각보다 좋아서 놀랐습니다배송도 빨라서 좋았구요...리뷰이벤트도 있어서 좋네요,캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,캠핑용으로 정말 좋을거 같네요,VERY_POSITIVE,5,스탠바이미고,신세계몰,pa******
2024-05-27 13:05:07,FB-785,남편 선물로 쓰윽~넘넘 좋아하네요^^ 거실서 불멍 테스트중입니다^^라방혜택으로 저렴하게 구입하고 저도 기분이 좋아요 이번 클캠에 가져갈려구요~~,캠핑에 대한 기대감,캠핑 준비와 관련된 흥분,이번 클캠에 가져갈려구요,POSITIVE,5,스탠바이미고,신세계몰,ki******
2024-05-27 13:04:55,FB-567,빠른배송잘받았고초봄왔고캠핑준비하고있어서잘쓰겠어요,캠핑에 대한 기대감,캠핑 준비와 관련된 흥분,초봄왔고캠핑준비하고있어서잘쓰겠어요,VERY_POSITIVE,5,스탠바이미고,11번가,du******
2024-05-27 13:05:07,FB-786,생각보다 무겁습니다. 그래도 정말 좋습니다. 앞으로 캠핑다닐때 편리하게 사용 예정입니다~,캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,앞으로 캠핑다닐때 편리하게 사용 예정입니다.,VERY_POSITIVE,5,스탠바이미고,신세계몰,la******
2024-05-27 13:05:07,FB-782,진짜 예쁘네요. 차박하면서 쓸거 생각하니 좋읗듯..아직 시연은 못해봤지만 맘에 듭니다,캠핑에 대한 기대감,"캠핑과 가족, 친구와의 시간",차박하면서 쓸거 생각하니 좋읗듯,VERY_POSITIVE,5,스탠바이미고,알렛츠ALLETS,woya****
2024-05-27 13:05:01,FB-621,와 빔프로젝터쓰다가 이거 바꾸니깐 신세계네요!!!!터치반응속도무슨일인가요!!!!!첨부터이거사자했는데 신랑이비싸다고 빔샀다가 캠핑가서 제대로 틀어본적이없어서 짜증나서 제가 걍 질러버렸는데 신랑 틀어보자마자 완전좋다고 빔팔아버린다네요🤣🤣 이번주 캠핑이 기대됩니다!!!!!!😁😁😁😁😁,캠핑에 대한 기대감,캠핑에 대한 기대와 설렘,이번주 캠핑이 기대됩니다,VERY_POSITIVE,5,스탠바이미고,G마켓,t*a*****
2024-05-27 13:05:01,FB-608,"캠핑을 다니면서 빔은 선명도가 약하고, 노트북은 화면이 작아 아쉬웠는데, 적당한 사이즈와 극강의 화질에 놀랐습니다. 터치스크린도 너무 편하고, 케이스 만듬새도 좋아서 심리적으로도 안정감을 줍니다. 집에서 아이와 게임을 해보니 너무좋아서 빨리 캠핑을 가자고 하네요. 그리고, 기본 탑재된 힐링영상이 해상도가 높아서 실제 같습니다. 스피커 성능도 좋아서 실제로 장작이 타고있는거 같아요. 오늘은 집에서 불멍하며 혼술한잔 하려합니다 ㅎㅎ 다음 캠핑이 너무 기대되네요~!!",캠핑에 대한 기대감,"캠핑과 가족, 친구와의 시간",집에서 아이와 게임을 해보니 너무좋아서 빨리 캠핑을 가자고 하네요 / 다음 캠핑이 너무 기대되네요!!,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:04:55,FB-565,돈값을 넘어 신세계를 만나게 되네요...빨리 캠핑장으로 출발하고 싶네요,캠핑에 대한 기대감,캠핑 준비와 관련된 흥분,빨리 캠핑장으로 출발하고 싶네요,POSITIVE,5,스탠바이미고,LG전자인증점 신영플러스,take****
2024-05-27 13:05:01,FB-610,"고민하다가 결국 구매했습니다.흠집 하나 없이 빠르게 배송되었구요!음질, 화질을 비롯해서 너무너무 만족스럽습니다!!차박하러 갈때가 벌써 기대가되네요ㅎㅎ",캠핑에 대한 기대감,"캠핑과 가족, 친구와의 시간",차박하러 갈때가 벌써 기대가되네요ㅎㅎ,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:01,FB-624,아이들이 할수 있는 게임도 있고이동이가능하여 캠핑할때 들고다니기도 좋을것 같습니다사운드도 좋아서 노래듣기도 좋습니다,캠핑에 대한 기대감,캠핑용 제품의 편리성 강조,이동이가능하여 캠핑할때 들고다니기도 좋을것 같습니다,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:01,FB-663,스탠바이미도 있고 이번에 캠핑장에서 쓰려고 스탠바이미 고를 구입했는데 일단 사운드가 굉장히 좋아졌습니다!모니터뒷쪽이 스피커가 나오다보니 스탠바이미의 단점이 보완된것같아요화질도 좋고 음질도 좋았습니다~~휴대성도 좋고 어디든 들고 다닐수 있어서 편하네요^^캠핑장에서 사용하기엔 최고의 제품인것같아용!!,캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,이번에 캠핑장에서 쓰려고 스탠바이미 고를 구입했는데 / 캠핑장에서 사용하기엔 최고의 제품인것같아용!!,VERY_POSITIVE,5,스탠바이미고,LG전자,c*e*****
2024-05-27 13:05:01,FB-615,아이방에 두고 보기도 좋고 캠핑용이나 이동시 유용하게 잘쓸듯해요,캠핑에 대한 기대감,캠핑용 제품의 편리성 강조,캠핑용이나 이동시 유용하게 잘쓸듯해요,VERY_POSITIVE,5,스탠바이미고,LG전자,1*6*****
2024-05-27 13:05:07,FB-787,여행이나 캠핑때 사용하려고 구매했는데 좋네요 무게는 생각보다 무거운데 안정감은 더있는듯해요,캠핑에 대한 기대감,캠핑용 제품의 편리성 강조,여행이나 캠핑때 사용하려고 구매했는데 좋네요,VERY_POSITIVE,5,스탠바이미고,신세계몰,sb******
2024-05-27 13:05:01,FB-676,캠핑때 빨리 들고 나가고 싶네요! 너무 좋아요,캠핑에 대한 기대감,캠핑 준비와 관련된 흥분,캠핑때 빨리 들고 나가고 싶네요! 너무 좋아요.,VERY_POSITIVE,5,스탠바이미고,알렛츠ALLETS,ysjj****
2024-05-27 13:04:55,FB-532,"캠핑용으로 구매하면서 포인트는 이동 시 파손 위험이 없어야 한다 하나였는데, 구매후 살펴보니 가족끼리 게임도 할 수 있고 사운드가 좋아 음악 감상용으로도 최고입니다. 화질은 뭐~LG니깐 말할 필요없고, 무게가 단점이라 했지만 반대로 얘기하면 튼튼하게 제작되었다는거니깐 모든게 커버됩니다. 정말 가격빼곤 모든게 맘에 드는 제품이네요 ㅎ 27인치 풀터치 스크린에 배터리 탑재와 케이스까지 생각함 이 정도 가격은 나올것 같기도 하네요^^",캠핑에 대한 기대감,캠핑용 제품의 이동성,캠핑용으로 구매하면서 포인트는 이동 시 파손 위험이 없어야 한다 하나였는데,NEUTRAL,5,스탠바이미고,G마켓,e*p*****
2024-05-27 13:04:55,FB-523,"고민만 한달 넘게했는데..왜 고민했는지 후회만 드네요~^^캠핑용으로 구매했는데 무겁긴한데 그만큼 튼튼합니다.화질, 사운드, 디자인 어느하나 흠잡을게 없네요!",캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,캠핑용으로 구매했는데 무겁긴한데 그만큼 튼튼합니다,POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:04:55,FB-504,좋은 제품 싸게 빠르게 잘샀어요!캠핑때 쓰기 너무 좋아요,캠핑에 대한 기대감,캠핑용 제품의 다양한 사용 후기,캠핑때 쓰기 너무 좋아요,VERY_POSITIVE,5,스탠바이미고,G마켓,m*n*****
2024-05-27 13:04:55,FB-549,"기존에 LG 룸앤티비 2세대 제품을 캠핑용으로 사용중이었으나, 해당제품을 멀리 가져가서 사용하는 바람에 세컨드 TV 용으로 스탠바이미고 를 구매했습니다. 기존 룸앤티비에 비해서 휴대성이 너무좋고, 다만 무거운건 작은 외력에도 떨어지지말라고 한 아이디어라고 생각할게요 ㅎ 4K영상 무리없이 표현해내고,특히나 애플 에어드롭기능도있고, 최고로 맘에든건 음향입니다. 베이스의 묵직함이 얇은 스피커에서 만들어 낸다는게 참 신기하네요^^",캠핑에 대한 기대감,캠핑용 제품의 이동성,"캠핑용으로 사용중이었으나, 해당제품을 멀리 가져가서 사용하는 바람에 세컨드 TV 용으로 스탠바이미고 를 구매했습니다.",NEUTRAL,5,스탠바이미고,LG전자,3*b*****
2024-05-27 13:05:01,FB-671,"캠핑할때랑 집에서 쓸려고샀는데 너무 잘산것같아요화질,사운드 다 맘에 드네요금액대비 만족 합니다.",캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,캠핑할때랑 집에서 쓸려고샀는데 너무 잘산것같아요,VERY_POSITIVE,5,스탠바이미고,LG전자,4*1*****
2024-05-27 13:05:01,FB-687,스탠바이미 GO 구매 강추!! 캠핑을 즐기는 우리 가족은필수 템이 될꺼 같아요.캠핑 다닐때 ㅅㅅ브랜드 스마트 TV를 사용 하고 있었는데...처분하고 스탠바이고로 갈아 탔어요 ㅎㅎㅎ터치식이 너무 좋고 보관도 확실이 좋고 특히 사운드가틀립니다.그리고 게임도 할수 있다는 것!!!!역시 가전은 LG? :),캠핑에 대한 기대감,캠핑용 제품의 기능성 및 만족도,캠핑을 즐기는 우리 가족은필수 템이 될꺼 같아요.캠핑 다닐때 ㅅㅅ브랜드 스마트 TV를 사용 하고 있었는데...처분하고 스탠바이고로 갈아 탔어요 ㅎㅎㅎ,POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:01,FB-618,캠핑 갈때 들고 다니는 사람들이 많아서 구입하고 싶었는데 좋은 가격으로 행사 하길래 구매 했습니다 예약 배송일 맞춰서 잘 배송해주셨습니다 좋은 제품 빠른 배송 감사합니다 캠핑장 가서 쓰면 또 후기 남길께요,캠핑에 대한 기대감,캠핑용 제품의 다양한 사용 후기,캠핑 갈때 들고 다니는 사람들이 많아서 구입하고 싶었는데 좋은 가격으로 행사 하길래 구매 했습니다 / 캠핑장 가서 쓰면 또 후기 남길께요.,POSITIVE,5,스탠바이미고,G마켓,p*r*****
2024-05-27 13:05:01,FB-686,"너무나 갖고 싶던 스탠바이미 고! 드디어 구매했어요! :) 추워서 아직 캠핑은 못 갔지만 3월에 얼른 가서 즐기고 싶네요!스탠바이미 고는 캠핑장가서 쓰려고 샀지만 의외로 집에서도 자주 사용해요~ 남편이 티비 연결해서 플스할 때 스탠바이미고로 노래를 틀기도 하고, 또 보드게임 기능도 넘 재밌어서 자꾸 하게되네요ㅋㅋ 무게의 경우 꽤 무겁지만 그래서 더 안정감이 느껴지고, 화면도 크고 화질도 좋아서 매우 만족합니다! :D",캠핑에 대한 기대감,캠핑에 대한 기대와 설렘,추워서 아직 캠핑은 못 갔지만 3월에 얼른 가서 즐기고 싶네요!,VERY_POSITIVE,5,스탠바이미고,LG전자,2*6*****
2024-05-27 13:05:07,FB-795,쓱데이에 저렴하게 득템 했습니다.캠핑장에서 온가족과 잘 보도록 하겠습니다.기대되네요 스텐바이미 GOGO 싱^^,캠핑에 대한 기대감,"캠핑과 가족, 친구와의 시간",캠핑장에서 온가족과 잘 보도록 하겠습니다.기대되네요,VERY_POSITIVE,5,스탠바이미고,신세계몰,te******
2024-05-27 13:04:55,FB-542,"정말 고민많이하다가 구매했어요. 후기에 저와비슷하신 분들이 많으신것같더라구요. 구매후에 후회없고, 잘산거같아요 역시 캠핑이나 어디갈때 들고다니기 좋은거같네요.무게는 운동한다생각하셔야할거같아요~아이들이 너무 좋아합니다",캠핑에 대한 기대감,캠핑용 제품의 편리성 강조,역시 캠핑이나 어디갈때 들고다니기 좋은거같네요,VERY_POSITIVE,5,스탠바이미고,LG전자,5*7*****
2024-05-27 13:05:01,FB-678,아주 만족하고 어서 캠핑때 쓰고싶어요,캠핑에 대한 기대감,캠핑 준비와 관련된 흥분,어서 캠핑때 쓰고싶어요,VERY_POSITIVE,5,스탠바이미고,LG전자인증점 신영플러스,puri****
